OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
134,19_M,8,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,33.293470584650017,0.823339137052279
135,19_N,9,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,34.116669749348716,0.272494917717222
136,19_O,10,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,53.062195031271969,3.567878375093512
137,19_P,11,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,60.687201023527905,1.353369148843972
138,19_T,12,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,46.476236877251111,2.341317719093504
139,19_V,13,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,55.127658499441296,2.809590542412152
140,19_W,14,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,91.746421682028128,1.260393945466546
141,19_X_A,15,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,58.803671539218080,1.918566405952247
142,19_X_B,16,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,64.792007184822239,4.011489028495061
143,19_Y,17,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,45.585012806346732,1.374833419894135
144,19_Z,18,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/08/2018 09:00:00,01/09/2018 09:00:00,52.895829147334823,1.295373859468758
145,19_A,1,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,41.646519331375345,0.599752788377052
146,19_AA,2,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,44.604578342334491,3.153924628197736
147,19_BB,3,4.000000000000000,4000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,33.024835606162995,0.638623043104798
148,19_E,4,3.000000000000000,3000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,30.137046627615547,0.971483828977167
149,19_F,5,5.000000000000000,5000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,52.144408635635088,0.960662396232405
150,19_J,6,6.000000000000000,6000000.000000000000000,rainfall,StdTime,01/09/2018 09:00:00,01/10/2018 09:00:00,58.102426675731472,0.861167531921748
