OID_,FieldName,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,StdTime_Max,MEAN,STD
165,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,10.002474621892702,0.125351830809931
166,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,4.367484318919404,0.028539971161310
167,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,6.951899344688080,0.042649107164142
168,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.002457718035465,0.047067487138082
169,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,7.507476808150915,0.069541786264309
170,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.840211761071211,0.230787601758670
171,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.679447002315580,0.124801541243628
172,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.569068882282762,0.056617763620267
173,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.125970880176849,0.210151822614513
174,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.653541578722004,0.048076187866162
175,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.572482137854252,0.029574643143925
176,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.112703257809377,0.016520254308218
177,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.345864671437596,0.105043499328689
178,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,11.606172190232389,0.307181730290166
179,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,9.820216887118633,0.133373796605820
180,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/10/2018 00:00:00,01/11/2018 00:00:00,8.001631979516198,0.026462079986687
181,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,8.376629884580970,0.194021543588917
182,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,9.274945356375174,0.063865348597155
183,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,9.172451335521311,0.086071676060325
184,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,7.008603422805770,0.117664137952677
185,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,7.015511837620902,0.105908322317129
186,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,11.061373953698956,0.173258483184227
187,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,5.415447147790637,0.100274220416910
188,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,18.935579643452609,0.194363961998605
189,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,19.597870346552014,0.104690234191737
190,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,5.350179770704370,0.276727104096574
191,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,8.320171632254937,0.297522995476961
192,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,8.597609797993853,0.151074499548126
193,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,8.837608062857736,0.051810653823737
194,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,7.240642209359770,0.027384593708649
195,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,6.304686763814658,0.166762601916598
196,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,7.336768365764234,0.593184087875396
197,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,5.444394933698456,0.163876050869546
198,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/11/2018 00:00:00,01/12/2018 00:00:00,10.940556270202659,0.128213733598481
199,19_A,1,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,12.557173186769264,0.045716491749719
200,19_AA,2,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,18.291955501650534,0.174586351812558
201,19_BB,3,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,17.883155369865637,0.158201752874200
202,19_E,4,3.000000000000000,3000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,10.218695637029539,0.048287047521604
203,19_F,5,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,11.050003743469519,0.074351275704941
204,19_J,6,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,14.100388450921900,0.080054172822110
205,19_K,7,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,12.422602832322420,0.031592451426176
206,19_M,8,6.000000000000000,6000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,21.246931977205708,0.356412090362560
207,19_N,9,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,22.033579890762915,0.155076561686840
208,19_O,10,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,17.882308780109746,0.293298722022614
209,19_P,11,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,14.167321644569130,0.288076596861050
210,19_T,12,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,17.688744637054839,0.107747962561216
211,19_V,13,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,17.673537941797232,0.064323092440632
212,19_W,14,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,18.144915979477638,0.033166195399732
213,19_X_A,15,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,16.327874577430538,0.043222499908996
214,19_X_B,16,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,16.381590192257974,0.381319319173800
215,19_Y,17,4.000000000000000,4000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,15.010619674450112,0.104313743440090
216,19_Z,18,5.000000000000000,5000000.000000000000000,groundfrost,StdTime,01/12/2018 00:00:00,01/01/2019 00:00:00,14.145619937879868,0.028513283698413
